,Date,Country,Cum # of Cases,Cum # of Deaths,Cum # Recovered,# of Cases,# of Deaths,# Recovered,Day,Day of Month,Month,Month Name
594,2003-06-26,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,102,26,6,June
595,2003-06-27,Canada,264.0,38.0,196.0,0.0,0.0,1.0,103,27,6,June
596,2003-06-27,China,5331.0,348.0,4921.0,0.0,0.0,0.0,103,27,6,June
597,2003-06-27,Hong Kong,1755.0,297.0,1422.0,0.0,1.0,3.0,103,27,6,June
598,2003-06-27,Singapore,206.0,32.0,171.0,0.0,0.0,1.0,103,27,6,June
599,2003-06-27,Taiwan,708.0,84.0,508.0,0.0,0.0,1.0,103,27,6,June
600,2003-06-27,United States,268.0,0.0,67.0,0.0,0.0,28.0,103,27,6,June
601,2003-06-27,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,103,27,6,June
602,2003-06-30,Canada,265.0,38.0,197.0,1.0,0.0,1.0,106,30,6,June
603,2003-06-30,China,5331.0,348.0,4927.0,0.0,0.0,6.0,106,30,6,June
604,2003-06-30,Hong Kong,1755.0,298.0,1429.0,0.0,1.0,7.0,106,30,6,June
605,2003-06-30,Singapore,206.0,32.0,171.0,0.0,0.0,0.0,106,30,6,June
606,2003-06-30,Taiwan,708.0,84.0,511.0,0.0,0.0,3.0,106,30,6,June
607,2003-06-30,United States,268.0,0.0,67.0,0.0,0.0,0.0,106,30,6,June
608,2003-06-30,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,106,30,6,June
609,2003-07-01,Canada,265.0,39.0,197.0,0.0,1.0,0.0,107,1,7,July
610,2003-07-01,China,5331.0,348.0,4930.0,0.0,0.0,3.0,107,1,7,July
611,2003-07-01,Hong Kong,1755.0,298.0,1429.0,0.0,0.0,0.0,107,1,7,July
612,2003-07-01,Singapore,206.0,32.0,171.0,0.0,0.0,0.0,107,1,7,July
613,2003-07-01,Taiwan,708.0,84.0,514.0,0.0,0.0,3.0,107,1,7,July
614,2003-07-01,United States,268.0,0.0,67.0,0.0,0.0,0.0,107,1,7,July
615,2003-07-01,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,107,1,7,July
616,2003-07-02,Canada,265.0,39.0,197.0,0.0,0.0,0.0,108,2,7,July
617,2003-07-02,China,5331.0,348.0,4933.0,0.0,0.0,3.0,108,2,7,July
618,2003-07-02,Hong Kong,1755.0,298.0,1429.0,0.0,0.0,0.0,108,2,7,July
619,2003-07-02,Singapore,206.0,32.0,171.0,0.0,0.0,0.0,108,2,7,July
620,2003-07-02,Taiwan,708.0,84.0,514.0,0.0,0.0,0.0,108,2,7,July
621,2003-07-02,United States,268.0,0.0,67.0,0.0,0.0,0.0,108,2,7,July
622,2003-07-02,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,108,2,7,July
623,2003-07-03,Canada,265.0,39.0,198.0,0.0,0.0,1.0,109,3,7,July
624,2003-07-03,China,5331.0,348.0,4933.0,0.0,0.0,0.0,109,3,7,July
625,2003-07-03,Hong Kong,1755.0,298.0,1429.0,0.0,0.0,0.0,109,3,7,July
626,2003-07-03,Singapore,206.0,32.0,171.0,0.0,0.0,0.0,109,3,7,July
627,2003-07-03,Taiwan,708.0,84.0,514.0,0.0,0.0,0.0,109,3,7,July
628,2003-07-03,United States,268.0,0.0,69.0,0.0,0.0,2.0,109,3,7,July
629,2003-07-03,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,109,3,7,July
630,2003-07-04,Canada,265.0,39.0,198.0,0.0,0.0,0.0,110,4,7,July
631,2003-07-04,China,5331.0,348.0,4934.0,0.0,0.0,1.0,110,4,7,July
632,2003-07-04,Hong Kong,1755.0,298.0,1430.0,0.0,0.0,1.0,110,4,7,July
633,2003-07-04,Singapore,206.0,32.0,171.0,0.0,0.0,0.0,110,4,7,July
634,2003-07-04,Taiwan,708.0,84.0,516.0,0.0,0.0,2.0,110,4,7,July
635,2003-07-04,United States,268.0,0.0,69.0,0.0,0.0,0.0,110,4,7,July
636,2003-07-04,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,110,4,7,July
637,2003-07-07,Canada,265.0,39.0,198.0,0.0,0.0,0.0,113,7,7,July
638,2003-07-07,China,5331.0,348.0,4934.0,0.0,0.0,0.0,113,7,7,July
639,2003-07-07,Hong Kong,1755.0,298.0,1430.0,0.0,0.0,0.0,113,7,7,July
640,2003-07-07,Singapore,206.0,32.0,171.0,0.0,0.0,0.0,113,7,7,July
641,2003-07-07,Taiwan,708.0,84.0,516.0,0.0,0.0,0.0,113,7,7,July
642,2003-07-07,United States,268.0,0.0,69.0,0.0,0.0,0.0,113,7,7,July
643,2003-07-07,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,113,7,7,July
644,2003-07-08,Canada,265.0,39.0,199.0,0.0,0.0,1.0,114,8,7,July
645,2003-07-08,China,5331.0,348.0,4934.0,0.0,0.0,0.0,114,8,7,July
646,2003-07-08,Hong Kong,1755.0,298.0,1430.0,0.0,0.0,0.0,114,8,7,July
647,2003-07-08,Singapore,206.0,32.0,171.0,0.0,0.0,0.0,114,8,7,July
648,2003-07-08,Taiwan,708.0,84.0,518.0,0.0,0.0,2.0,114,8,7,July
649,2003-07-08,United States,269.0,0.0,69.0,1.0,0.0,0.0,114,8,7,July
650,2003-07-08,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,114,8,7,July
651,2003-07-09,Canada,265.0,39.0,199.0,0.0,0.0,0.0,115,9,7,July
652,2003-07-09,China,5331.0,348.0,4939.0,0.0,0.0,5.0,115,9,7,July
653,2003-07-09,Hong Kong,1755.0,298.0,1431.0,0.0,0.0,1.0,115,9,7,July
654,2003-07-09,Singapore,206.0,32.0,171.0,0.0,0.0,0.0,115,9,7,July
655,2003-07-09,Taiwan,708.0,84.0,520.0,0.0,0.0,2.0,115,9,7,July
656,2003-07-09,United States,270.0,0.0,72.0,1.0,0.0,3.0,115,9,7,July
657,2003-07-09,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,115,9,7,July
658,2003-07-10,Canada,266.0,39.0,200.0,1.0,0.0,1.0,116,10,7,July
659,2003-07-10,China,5331.0,348.0,4941.0,0.0,0.0,2.0,116,10,7,July
660,2003-07-10,Hong Kong,1755.0,298.0,1431.0,0.0,0.0,0.0,116,10,7,July
661,2003-07-10,Singapore,206.0,32.0,172.0,0.0,0.0,1.0,116,10,7,July
662,2003-07-10,Taiwan,708.0,84.0,522.0,0.0,0.0,2.0,116,10,7,July
663,2003-07-10,United States,270.0,0.0,72.0,0.0,0.0,0.0,116,10,7,July
664,2003-07-10,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,116,10,7,July
665,2003-07-11,Canada,266.0,39.0,200.0,0.0,0.0,0.0,117,11,7,July
666,2003-07-11,China,5331.0,348.0,4941.0,0.0,0.0,0.0,117,11,7,July
667,2003-07-11,Hong Kong,1755.0,298.0,1433.0,0.0,0.0,2.0,117,11,7,July
668,2003-07-11,Singapore,206.0,32.0,172.0,0.0,0.0,0.0,117,11,7,July
669,2003-07-11,Taiwan,708.0,84.0,523.0,0.0,0.0,1.0,117,11,7,July
670,2003-07-11,United States,270.0,0.0,72.0,0.0,0.0,0.0,117,11,7,July
671,2003-07-11,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,117,11,7,July
